charaNo	messageId	ja	zhCN	cn_keys	confidence	reason	evidence_occurrences	jp_record_paths
2201	6	暁美ほむら、契約により体を借りるわよ		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/52/charaMessageList/0"",""104/response_body/gachaScheduleList/2/selectableCharaList/52/charaMessageList/0""]"
2201	7	環いろはとまどかを引き裂けばいいのね		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/52/charaMessageList/1"",""104/response_body/gachaScheduleList/2/selectableCharaList/52/charaMessageList/1""]"
2201	8	連れて行ってもらえる？保健室		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/52/charaMessageList/2"",""104/response_body/gachaScheduleList/2/selectableCharaList/52/charaMessageList/2""]"
2201	9	ふふっ久々の肉体…まずは何をしようかしら		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/52/charaMessageList/3"",""104/response_body/gachaScheduleList/2/selectableCharaList/52/charaMessageList/3""]"
2201	10	私と似た存在を知っている…？気のせいよ		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/52/charaMessageList/4"",""104/response_body/gachaScheduleList/2/selectableCharaList/52/charaMessageList/4""]"
2201	11	まどかって呼んでもいいかしら？いいわよね		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/52/charaMessageList/5"",""104/response_body/gachaScheduleList/2/selectableCharaList/52/charaMessageList/5""]"
2201	12	あら、そんな願いでいいのかしら？		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/52/charaMessageList/6"",""104/response_body/gachaScheduleList/2/selectableCharaList/52/charaMessageList/6""]"
2201	43	根競べなら負けないわ		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/52/charaMessageList/7"",""104/response_body/gachaScheduleList/2/selectableCharaList/52/charaMessageList/7""]"
2201	44	二度と逆らえないよう@システムを改変しておいたわ		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/52/charaMessageList/8"",""104/response_body/gachaScheduleList/2/selectableCharaList/52/charaMessageList/8""]"
2201	45	私もカバン持ちがほしいわね		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/52/charaMessageList/9"",""104/response_body/gachaScheduleList/2/selectableCharaList/52/charaMessageList/9""]"
2201	46	最後に勝つのは悪魔と決まっているのよ		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/52/charaMessageList/10"",""104/response_body/gachaScheduleList/2/selectableCharaList/52/charaMessageList/10""]"
2203	6	すごろくの必勝法…そんなの、あるのかしら		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/65/charaMessageList/0"",""104/response_body/gachaScheduleList/2/selectableCharaList/65/charaMessageList/0""]"
2203	7	振袖に草履で、魔女と戦えるのかしら…		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/65/charaMessageList/1"",""104/response_body/gachaScheduleList/2/selectableCharaList/65/charaMessageList/1""]"
2203	8	門松で戦うなんて、思ってもみなかったわ…		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/65/charaMessageList/2"",""104/response_body/gachaScheduleList/2/selectableCharaList/65/charaMessageList/2""]"
2203	9	私の姿まで変わった理由がわからないわね		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/65/charaMessageList/3"",""104/response_body/gachaScheduleList/2/selectableCharaList/65/charaMessageList/3""]"
2203	10	ゴールのないすごろく…それって迷路よね		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/65/charaMessageList/4"",""104/response_body/gachaScheduleList/2/selectableCharaList/65/charaMessageList/4""]"
2203	11	甘酒？…今は遠慮しておくわ		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/65/charaMessageList/5"",""104/response_body/gachaScheduleList/2/selectableCharaList/65/charaMessageList/5""]"
2203	12	あのふたり、羽根つきでも張り合ってるのね		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/65/charaMessageList/6"",""104/response_body/gachaScheduleList/2/selectableCharaList/65/charaMessageList/6""]"
2203	43	幸先よく乗り出せたわ		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/65/charaMessageList/7"",""104/response_body/gachaScheduleList/2/selectableCharaList/65/charaMessageList/7""]"
2203	44	初日が味方してくれたわ		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/65/charaMessageList/8"",""104/response_body/gachaScheduleList/2/selectableCharaList/65/charaMessageList/8""]"
2203	45	そちらは大凶だったわね		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/65/charaMessageList/9"",""104/response_body/gachaScheduleList/2/selectableCharaList/65/charaMessageList/9""]"
2203	46	新年早々、暴れるからよ		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/65/charaMessageList/10"",""104/response_body/gachaScheduleList/2/selectableCharaList/65/charaMessageList/10""]"
2300	6	きゃっ！な、波がこっちに…	呀！海、海浪打过来了……	"[""vo_char_2300_00_06_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/6/charaMessageList/0"",""104/response_body/gachaScheduleList/2/selectableCharaList/6/charaMessageList/0""]"
2300	7	海の生物だと何が好きですか？	在你喜欢海里的什么生物呢？	"[""vo_char_2300_00_07_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/6/charaMessageList/1"",""104/response_body/gachaScheduleList/2/selectableCharaList/6/charaMessageList/1""]"
2300	8	うぅ…ビーチボールを顔で受けてしまって…	呜……沙滩球打到脸了……	"[""vo_char_2300_00_08_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/6/charaMessageList/2"",""104/response_body/gachaScheduleList/2/selectableCharaList/6/charaMessageList/2""]"
2300	9	海と言えば…うーん、なんでしょう？	说到大海的话……嗯，是什么呢？	"[""vo_char_2300_00_09_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/6/charaMessageList/3"",""104/response_body/gachaScheduleList/2/selectableCharaList/6/charaMessageList/3""]"
2300	10	いろいろな釣り餌を用意してみました	我准备了各种鱼饵。	"[""vo_char_2300_00_10_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/6/charaMessageList/4"",""104/response_body/gachaScheduleList/2/selectableCharaList/6/charaMessageList/4""]"
2300	11	夜の海って、ちょっと怖いですね…	晚上的大海，有点可怕啊……	"[""vo_char_2300_00_11_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/6/charaMessageList/5"",""104/response_body/gachaScheduleList/2/selectableCharaList/6/charaMessageList/5""]"
2300	12	波の音って素敵…ずっと聞いていたいな…	海浪的声音好好听……真想一直听下去啊……	"[""vo_char_2300_00_12_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/6/charaMessageList/6"",""104/response_body/gachaScheduleList/2/selectableCharaList/6/charaMessageList/6""]"
2300	43	餌だけ持っていかれるかと思いました…	只带鱼饵的话会很奇怪吗……	"[""vo_char_2300_00_43_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/6/charaMessageList/7"",""104/response_body/gachaScheduleList/2/selectableCharaList/6/charaMessageList/7""]"
2300	44	暑さに負けていられません！	我不会输给炎热的！	"[""vo_char_2300_00_44_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/6/charaMessageList/8"",""104/response_body/gachaScheduleList/2/selectableCharaList/6/charaMessageList/8""]"
2300	45	安定して釣れるようになりました！	变得能够稳定钓上来了！	"[""vo_char_2300_00_45_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/6/charaMessageList/9"",""104/response_body/gachaScheduleList/2/selectableCharaList/6/charaMessageList/9""]"
2300	46	大物、無事釣れました！	顺利钓上来一条大鱼了！	"[""vo_char_2300_00_46_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/6/charaMessageList/10"",""104/response_body/gachaScheduleList/2/selectableCharaList/6/charaMessageList/10""]"
2301	6	彼女だけは、契約させるわけにはいかない		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/82/charaMessageList/0"",""104/response_body/gachaScheduleList/2/selectableCharaList/82/charaMessageList/0""]"
2301	7	いいえ。私の戦場は、ここじゃない		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/82/charaMessageList/1"",""104/response_body/gachaScheduleList/2/selectableCharaList/82/charaMessageList/1""]"
2301	8	数えるのを諦めるほどに		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/82/charaMessageList/2"",""104/response_body/gachaScheduleList/2/selectableCharaList/82/charaMessageList/2""]"
2301	9	きっともう、人間じゃないから、かもね		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/82/charaMessageList/3"",""104/response_body/gachaScheduleList/2/selectableCharaList/82/charaMessageList/3""]"
2301	10	…魔法少女の最期なんて、そういうものよ		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/82/charaMessageList/4"",""104/response_body/gachaScheduleList/2/selectableCharaList/82/charaMessageList/4""]"
2301	11	あなたは、鹿目まどかのままでいればいい		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/82/charaMessageList/5"",""104/response_body/gachaScheduleList/2/selectableCharaList/82/charaMessageList/5""]"
2301	12	キュゥべえ…いいえ、インキュベーター		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/82/charaMessageList/6"",""104/response_body/gachaScheduleList/2/selectableCharaList/82/charaMessageList/6""]"
2301	43	あなたの獲物よ。@あなただけのものにすればいい		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/82/charaMessageList/7"",""104/response_body/gachaScheduleList/2/selectableCharaList/82/charaMessageList/7""]"
2301	44	忠告、聞き入れてくれたのね		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/82/charaMessageList/8"",""104/response_body/gachaScheduleList/2/selectableCharaList/82/charaMessageList/8""]"
2301	45	時間を無駄にさせたわね。@ごめんなさい		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/82/charaMessageList/9"",""104/response_body/gachaScheduleList/2/selectableCharaList/82/charaMessageList/9""]"
2301	46	ひとりが救われただけでも、@私は嬉しい		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/82/charaMessageList/10"",""104/response_body/gachaScheduleList/2/selectableCharaList/82/charaMessageList/10""]"
2400	6	よーし、気合い入れて選んじゃいますか！		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/19/charaMessageList/0"",""104/response_body/gachaScheduleList/2/selectableCharaList/19/charaMessageList/0""]"
2400	7	神浜のお店も、なかなか捨てがたいね～		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/19/charaMessageList/1"",""104/response_body/gachaScheduleList/2/selectableCharaList/19/charaMessageList/1""]"
2400	8	勇気を出して、いざ入店！		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/19/charaMessageList/2"",""104/response_body/gachaScheduleList/2/selectableCharaList/19/charaMessageList/2""]"
2400	9	恭介のことは別に、関係ないし…！		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/19/charaMessageList/3"",""104/response_body/gachaScheduleList/2/selectableCharaList/19/charaMessageList/3""]"
2400	10	自分に合う色なんて、わからないよー…		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/19/charaMessageList/4"",""104/response_body/gachaScheduleList/2/selectableCharaList/19/charaMessageList/4""]"
2400	11	やっぱり、あたしには無理だよ…		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/19/charaMessageList/5"",""104/response_body/gachaScheduleList/2/selectableCharaList/19/charaMessageList/5""]"
2400	12	このまま逃げたら、あたしらしくないよね！		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/19/charaMessageList/6"",""104/response_body/gachaScheduleList/2/selectableCharaList/19/charaMessageList/6""]"
2400	43	ここで負けるってのは、@縁起が悪いからね！		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/19/charaMessageList/7"",""104/response_body/gachaScheduleList/2/selectableCharaList/19/charaMessageList/7""]"
2400	44	「完全勝利」って、@したためたい気分だね！		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/19/charaMessageList/8"",""104/response_body/gachaScheduleList/2/selectableCharaList/19/charaMessageList/8""]"
2400	45	さーて、帰ってみんなで@ごろごろしますか！		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/19/charaMessageList/9"",""104/response_body/gachaScheduleList/2/selectableCharaList/19/charaMessageList/9""]"
2400	46	ご褒美に、特製お汁粉を@振舞ってあげよう！		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/19/charaMessageList/10"",""104/response_body/gachaScheduleList/2/selectableCharaList/19/charaMessageList/10""]"
2401	6	グーフィーに…オフショア？覚えきれないよ		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/41/charaMessageList/0"",""104/response_body/gachaScheduleList/2/selectableCharaList/41/charaMessageList/0""]"
2401	7	うわ！今日泊まるのって、このお屋敷？		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/41/charaMessageList/1"",""104/response_body/gachaScheduleList/2/selectableCharaList/41/charaMessageList/1""]"
2401	8	えっ、あたしサーファーになってるじゃん！		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/41/charaMessageList/2"",""104/response_body/gachaScheduleList/2/selectableCharaList/41/charaMessageList/2""]"
2401	9	冷たくて気持ちいいよ！ほらこっちこっち！		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/41/charaMessageList/3"",""104/response_body/gachaScheduleList/2/selectableCharaList/41/charaMessageList/3""]"
2401	10	あれっ？着替えって、バッグの中だっけ…？		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/41/charaMessageList/4"",""104/response_body/gachaScheduleList/2/selectableCharaList/41/charaMessageList/4""]"
2401	11	なぎさにまかせて、大丈夫かな…		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/41/charaMessageList/5"",""104/response_body/gachaScheduleList/2/selectableCharaList/41/charaMessageList/5""]"
2401	12	海もいいけど…山もいいなあ…		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/41/charaMessageList/6"",""104/response_body/gachaScheduleList/2/selectableCharaList/41/charaMessageList/6""]"
2401	43	このままノリノリでいっちゃうよ～！		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/41/charaMessageList/7"",""104/response_body/gachaScheduleList/2/selectableCharaList/41/charaMessageList/7""]"
2401	44	うぅ～ん、気持ちよかった！		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/41/charaMessageList/8"",""104/response_body/gachaScheduleList/2/selectableCharaList/41/charaMessageList/8""]"
2401	45	ぐずぐずしてると乗り遅れちゃうよ！		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/41/charaMessageList/9"",""104/response_body/gachaScheduleList/2/selectableCharaList/41/charaMessageList/9""]"
2401	46	いい波だった！また来ようね！		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/41/charaMessageList/10"",""104/response_body/gachaScheduleList/2/selectableCharaList/41/charaMessageList/10""]"
2402	6	恭介へのプレゼントはやっぱりCDだよね		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/84/charaMessageList/0"",""104/response_body/gachaScheduleList/2/selectableCharaList/84/charaMessageList/0""]"
2402	7	１枚3000円…、沢山お手伝いしないと！		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/84/charaMessageList/1"",""104/response_body/gachaScheduleList/2/selectableCharaList/84/charaMessageList/1""]"
2402	8	あたし意外と接客、得意かも！		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/84/charaMessageList/2"",""104/response_body/gachaScheduleList/2/selectableCharaList/84/charaMessageList/2""]"
2402	9	あたしの回復が早いのは願いのおかげかな		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/84/charaMessageList/3"",""104/response_body/gachaScheduleList/2/selectableCharaList/84/charaMessageList/3""]"
2402	10	転校生に殺されかけた…！な、なんで!?		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/84/charaMessageList/4"",""104/response_body/gachaScheduleList/2/selectableCharaList/84/charaMessageList/4""]"
2402	11	エイミーが助かって嬉しいよ…でもさ…		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/84/charaMessageList/5"",""104/response_body/gachaScheduleList/2/selectableCharaList/84/charaMessageList/5""]"
2402	12	あたしのせいで、まどかが魔法少女に…？		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/84/charaMessageList/6"",""104/response_body/gachaScheduleList/2/selectableCharaList/84/charaMessageList/6""]"
2402	43	ギリ勝ち…ってとこかな		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/84/charaMessageList/7"",""104/response_body/gachaScheduleList/2/selectableCharaList/84/charaMessageList/7""]"
2402	44	へへん、これが本気のあたしってね！		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/84/charaMessageList/8"",""104/response_body/gachaScheduleList/2/selectableCharaList/84/charaMessageList/8""]"
2402	45	ちょっと、みんな褒めすぎだって！		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/84/charaMessageList/9"",""104/response_body/gachaScheduleList/2/selectableCharaList/84/charaMessageList/9""]"
2402	46	映画のヒーローみたいじゃない？		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/84/charaMessageList/10"",""104/response_body/gachaScheduleList/2/selectableCharaList/84/charaMessageList/10""]"
2500	6	私は知ってしまったのよ…	我全都知道了……	"[""vo_char_2500_00_06_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/1/charaMessageList/0"",""104/response_body/gachaScheduleList/2/selectableCharaList/1/charaMessageList/0""]"
2500	7	新しい目的のためにも退きはしないわ	为了新的目的，我不能退缩。	"[""vo_char_2500_00_07_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/1/charaMessageList/1"",""104/response_body/gachaScheduleList/2/selectableCharaList/1/charaMessageList/1""]"
2500	8	ここにはね、私が信じる正しさがあるのよ	这里有我相信的正义。	"[""vo_char_2500_00_08_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/1/charaMessageList/2"",""104/response_body/gachaScheduleList/2/selectableCharaList/1/charaMessageList/2""]"
2500	9	戦いの前に飲む紅茶は、覚悟の証よ	战斗前的红茶，是觉悟的象征。	"[""vo_char_2500_00_09_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/1/charaMessageList/3"",""104/response_body/gachaScheduleList/2/selectableCharaList/1/charaMessageList/3""]"
2500	10	可愛いでしょ、私のフローレンス	很可爱吧，我的佛罗伦斯。	"[""vo_char_2500_00_10_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/1/charaMessageList/4"",""104/response_body/gachaScheduleList/2/selectableCharaList/1/charaMessageList/4""]"
2500	11	こんなティーセットを使ってみたかったのよ	我早就想用用这样的茶具了。	"[""vo_char_2500_00_11_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/1/charaMessageList/5"",""104/response_body/gachaScheduleList/2/selectableCharaList/1/charaMessageList/5""]"
2500	12	お菓子を振る舞う人が増えて大変だわ	来吃点心的人变多了，有些遭不住啊。	"[""vo_char_2500_00_12_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/1/charaMessageList/6"",""104/response_body/gachaScheduleList/2/selectableCharaList/1/charaMessageList/6""]"
2500	43	少しは幸せになれたかしら？	稍微幸福一点了吗？	"[""vo_char_2500_00_43_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/1/charaMessageList/7"",""104/response_body/gachaScheduleList/2/selectableCharaList/1/charaMessageList/7""]"
2500	44	これが私が示す道よ	这就是我展示的道路。	"[""vo_char_2500_00_44_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/1/charaMessageList/8"",""104/response_body/gachaScheduleList/2/selectableCharaList/1/charaMessageList/8""]"
2500	45	私は誰も絶望なんてさせないわ	我不会让任何人绝望的。	"[""vo_char_2500_00_45_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/1/charaMessageList/9"",""104/response_body/gachaScheduleList/2/selectableCharaList/1/charaMessageList/9""]"
2500	46	願いは聖域、侵させはしないから	愿望就是不可侵犯的圣域。	"[""vo_char_2500_00_46_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/1/charaMessageList/10"",""104/response_body/gachaScheduleList/2/selectableCharaList/1/charaMessageList/10""]"
2501	6	ティータイムはトロピカルティーがいいわね		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/24/charaMessageList/0"",""104/response_body/gachaScheduleList/2/selectableCharaList/24/charaMessageList/0""]"
2501	7	あれは入道雲かしら？…おかしな雲行きね		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/24/charaMessageList/1"",""104/response_body/gachaScheduleList/2/selectableCharaList/24/charaMessageList/1""]"
2501	8	花火って、なんだか魔法みたいよね		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/24/charaMessageList/2"",""104/response_body/gachaScheduleList/2/selectableCharaList/24/charaMessageList/2""]"
2501	9	たまには、戦いを忘れて楽しむことも大切よ		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/24/charaMessageList/3"",""104/response_body/gachaScheduleList/2/selectableCharaList/24/charaMessageList/3""]"
2501	10	まるで夏の夜の夢、ね		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/24/charaMessageList/4"",""104/response_body/gachaScheduleList/2/selectableCharaList/24/charaMessageList/4""]"
2501	11	日焼けは美容の大敵なんだから		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/24/charaMessageList/5"",""104/response_body/gachaScheduleList/2/selectableCharaList/24/charaMessageList/5""]"
2501	12	素敵な星空になったわね		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/24/charaMessageList/6"",""104/response_body/gachaScheduleList/2/selectableCharaList/24/charaMessageList/6""]"
2501	43	素敵な夜空だったわね		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/24/charaMessageList/7"",""104/response_body/gachaScheduleList/2/selectableCharaList/24/charaMessageList/7""]"
2501	44	アイスティーをいただきましょうか？		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/24/charaMessageList/8"",""104/response_body/gachaScheduleList/2/selectableCharaList/24/charaMessageList/8""]"
2501	45	少しは夏らしくできたかしら？		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/24/charaMessageList/9"",""104/response_body/gachaScheduleList/2/selectableCharaList/24/charaMessageList/9""]"
2501	46	夏はまだまだ続くわよ		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/24/charaMessageList/10"",""104/response_body/gachaScheduleList/2/selectableCharaList/24/charaMessageList/10""]"
2502	6	…いいわ、調べてきてあげる		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/44/charaMessageList/0"",""104/response_body/gachaScheduleList/2/selectableCharaList/44/charaMessageList/0""]"
2502	7	私たち、騙されていたの…！		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/44/charaMessageList/1"",""104/response_body/gachaScheduleList/2/selectableCharaList/44/charaMessageList/1""]"
2502	8	私は巴マミ、見滝原の魔法少女です		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/44/charaMessageList/2"",""104/response_body/gachaScheduleList/2/selectableCharaList/44/charaMessageList/2""]"
